,Team,Plot_ID,TEMP2MMIN,TEMP2MMAX,RELHUM2MMAX,RELHUM2MMIN,PRECIP,SRAVG,WSPD2MAVG,SOILTMP5AVG,Date,Irrigation_mm,NDVI_Pred
20384,3,2004,3.54,24.9,80,29.33,0,203,2.48,17.47,279,0,0.360921105
20385,3,2004,12.8,36.05,68.5,5.83,0,203.91,4.01,18.6,280,0,0.354272156
20386,3,2004,2.99,23.34,64.35,15.82,0,194.89,1.9,17.65,281,0,0.347679058
20387,3,2004,6.92,25.24,55.73,22.47,0,190.7,3.38,16.97,282,0,0.341143835
20388,3,2004,5.43,28.01,73.72,22.12,0,187.74,2.36,17.22,283,0,0.334668431
20389,3,2004,8.13,31.19,78.85,7.87,0,174.54,1.49,17.59,284,0,0.328254702
20390,3,2004,8.54,31.73,56.76,10.11,0,183.69,1.65,17.4,285,0,0.321904419
20391,3,2004,8.54,26.86,69.2,21.38,0,167.07,2.06,17.66,286,0,0.315619265
20392,3,2004,5.02,26.86,86.37,17.85,0,172.41,2.3,17.07,287,0,0.309400835
20393,3,2004,6.79,19.67,59.03,20.91,0,176.45,2.18,16.48,288,0,0.303250634
20394,3,2004,2.31,23.48,63.67,20.37,0,182.5,3.72,15.33,289,0,0.29717008
20395,15,2206,2.77,20.48,93.96,33.81,0,229.36,3.83,10.54,92,0,
20396,15,2206,1.69,12.99,97.38,39.47,0,136.49,5.58,9.93,93,0,
20397,15,2206,0.27,16.57,79.84,18,0,273.65,6.03,9.56,94,0,
20398,15,2206,0,18.72,72.04,21.79,0,276.3,3.14,10.39,95,0,
20399,15,2206,-2.71,21.49,80.44,19.62,0,278.24,3.54,10.58,96,0,
20400,15,2206,4.47,27.8,59.23,8.21,0,231.52,8.48,11.59,97,0,
20401,15,2206,3.66,19.81,74.89,13.45,0,197.34,8.27,11.95,98,0,
20402,15,2206,0.75,16.37,77.21,18.06,0,246.45,9.12,10.93,99,0,
20403,15,2206,-3.39,18.32,89.55,15.21,0,238.77,3.49,10.37,100,0,
20404,15,2206,-4.48,18.72,90.64,18.19,0,284.41,2.1,11.48,101,0,
20405,15,2206,0.68,20.01,71.68,17.24,0,275.85,4.74,11.98,102,0,
20406,15,2206,-2.44,17.79,81.49,13.92,0,291.89,3.6,11.62,103,0,
20407,15,2206,-0.26,25.02,53.69,14.52,0,290.27,3.73,11.91,104,0,
20408,15,2206,4.47,31.64,75.08,7.46,0,287.64,2.85,14.65,105,0,
20409,15,2206,7.59,30.62,47.65,8.75,0,283.7,3.31,15.92,106,0,
20410,15,2206,9.75,31.72,84.81,3.26,0,295,7.2,16.51,107,0,
20411,15,2206,6.36,20.85,92.56,28.66,1.78,223.44,7.69,14.93,108,0,
20412,15,2206,0.95,26.38,88.98,17.78,0,265.11,4.36,14.29,109,0,
20413,15,2206,2.57,8.25,84.73,35.47,0,156.86,5.53,13.1,110,0,
20414,15,2206,2.11,9.75,88.98,34.79,1.52,85.12,2.1,11.91,111,0,
20415,15,2206,-1.08,2.45,97.82,74.12,2.03,68.5,1.99,9.45,112,0,
20416,15,2206,-0.67,15.28,97.51,30.36,0,306.33,3.28,11.01,113,0,
20417,15,2206,4.34,27.93,82.83,17.92,0,222.76,4.29,12.74,114,0,
20418,15,2206,7.38,20.76,69.75,11.41,0,309.38,4.01,14.24,115,0,
20419,15,2206,7.45,19.28,60.98,25.87,0,188.03,5.92,13.92,116,6.35,
20420,15,2206,11.78,25.84,99.87,49.34,16.26,174.87,6,14.75,117,0,
20421,15,2206,10.08,20.96,98.33,40.33,0,205.08,4.98,14.38,118,0,
20422,15,2206,7.31,13.26,98.2,65.15,17.53,121.4,4.99,12.65,119,0,
20423,15,2206,5.9,14.21,99.26,44.7,0.51,182.33,3.7,11.54,120,0,0.141638536
20424,15,2206,2.72,23.66,93.06,23.35,0,284.67,2.36,13.21,121,0,0.145306854
20425,15,2206,9.61,24.28,92.84,18.46,0,320.65,4.74,15.42,122,0,0.149053681
20426,15,2206,7.98,17.98,98.01,39.75,4.32,141.06,4.95,13.84,123,0,0.152879841
20427,15,2206,5.96,18.59,98.76,20.51,0.25,319.83,4.26,13.99,124,0,0.156786121
20428,15,2206,4.61,24.89,96.38,27.9,5.59,299.8,6.72,14.55,125,0,0.160773269
20429,15,2206,1.77,16.16,94.69,32.19,0,326.8,3.54,14.12,126,0,0.16484199
20430,15,2206,6.17,19.63,88.92,58.74,0,133.23,6.75,13.09,127,0,0.168992944
20431,15,2206,5.43,23.07,93.48,6.59,0,285.16,7.78,16,128,0,0.173226744
20432,15,2206,3.39,23.41,78.61,9.64,0,262.44,4.16,14.79,129,0,0.177543953
20433,15,2206,5.7,19.68,59.91,13.51,0,291.42,3.99,15.16,130,0,0.181934943
20434,15,2206,2.31,18.54,91.83,31.57,0,299.93,3.36,15.02,131,0,0.186347962
20435,15,2206,4.47,20.75,90.45,25.73,0,285.81,2.74,15.9,132,0,0.190716901
20436,15,2206,4.07,22.99,86.64,28.24,0,205.01,3.36,16.4,133,0,0.194971247
20437,15,2206,11.24,19.13,95.82,54.45,2.79,177.99,3.11,16.6,134,0,0.199036462
20438,15,2206,7.85,23.6,98.27,27.69,0,317.87,3.2,17.23,135,0,0.202834538
20439,15,2206,7.6,28.07,88.78,23.35,1.02,283.19,3.14,18.04,136,0,0.20628473
20440,15,2206,8.66,22.52,99.91,37.47,0,237.56,2.6,18.16,137,0,0.209304462
20441,15,2206,3.93,26.1,98.61,19.82,0,335.65,2.29,19.44,138,0,0.211827386
20442,15,2206,9.75,31.03,82.64,13.23,0,330.61,4.46,20.3,139,0,0.213856518
20443,15,2206,12.92,25.15,92.45,26.87,6.1,331.39,3.9,20.85,140,0,0.215415316
20444,15,2206,11.85,26.1,96.26,52.39,5.33,198.6,3.62,19.24,141,0,0.216530443
20445,15,2206,12.67,21.3,99.9,67.96,0.25,193.06,3.09,19.28,142,0,0.217231229
20446,15,2206,8.73,18.54,97.66,48.22,3.56,252.74,5.79,17.96,143,0,0.217549169
20447,15,2206,5.15,22.65,96.37,18.32,0.25,343.71,2.89,18.16,144,0,0.217517469
20448,15,2206,12.06,26.85,84.68,36.07,0.51,329.08,7.21,18.94,145,0,0.217170619
20449,15,2206,8.53,22.72,53.01,16.56,0,350.66,4.78,19.1,146,0,0.21654402
20450,15,2206,9.61,30.58,69.72,9.57,0,242.88,6.28,18.41,147,0,0.215673638
20451,15,2206,8.93,26.24,78.97,16.02,0,296.78,4.16,19.15,148,0,0.214595708
20452,15,2206,6.24,27.26,88.95,19.41,0,321.34,1.93,20.19,149,0,0.213354364
20453,15,2206,12.86,23.4,90.19,44.97,7.11,216.44,3.34,19.6,150,0,0.21202483
20454,15,2206,11.1,28,91.68,30.13,0,324.61,4.55,20.08,151,0,0.210688973
20455,15,2206,13.33,27.24,91.3,36.31,1.27,270.95,3.19,21.24,152,0,0.209427197
20456,15,2206,13.45,24.47,97.39,40.25,33.53,265.96,2.77,18.64,153,0,0.208318519
20457,15,2206,12.46,27.93,99.94,36.99,0,313.22,3.18,20.94,154,0,0.207440875
20458,15,2206,15.16,29.63,88.35,41,0,296.91,6.45,21.04,155,0,0.206871652
20459,15,2206,14.76,30.17,91.3,27.96,1.02,231.72,4.05,21.26,156,0,0.20668844
20460,15,2206,15.3,28,94.43,29.05,4.06,287.58,2.92,22.27,157,0,0.20697002
20461,15,2206,11.51,33.54,95.41,15.33,0,323.43,2.95,22.1,158,0,0.207797565
20462,15,2206,13.68,27.93,77.04,26.34,0,344.4,2.62,22.91,159,0,0.20925608
20463,15,2206,14.96,37.2,92.24,21.98,0,282.63,4.39,22.97,160,0,0.21143606
20464,15,2206,15.43,27.4,98.48,44.73,4.83,291.12,4.14,23.52,161,0,0.214435379
20465,15,2206,14.08,24.49,98.85,43.84,0,285.68,2.45,22.18,162,0,0.218361388
20466,15,2206,11.92,27.2,91.74,30.88,0,332.75,4.33,21.66,163,0,0.223333213
20467,15,2206,14.28,30.56,92.67,31.35,0,330.73,3.21,23.09,164,0,0.229484193
20468,15,2206,17.61,38.7,84.24,9.02,0,347.34,3.56,24.61,165,0,0.236964377
20469,15,2206,17.27,37.27,64.54,13.7,0,295.74,3.17,25.35,166,0,0.245911232
20470,15,2206,17.88,30.58,90.39,32.51,1.52,241.43,4.15,24.41,167,0,0.256349421
20471,15,2206,16.93,33.41,91.44,21.51,0,311.22,2.66,24.23,168,0,0.268272075
20472,15,2206,17.88,37,80.1,21.98,0,333.89,4.85,25.33,169,0,0.281666076
20473,15,2206,21.53,35.58,85.43,27.07,0.76,288.27,8.87,25.83,170,0,0.296507119
20474,15,2206,18.61,26.93,75.91,41.13,0,276.32,6.39,25.56,171,0,0.312754967
20475,15,2206,12.99,21.51,85.73,58.95,0,134.08,3.69,23.2,172,0,0.330349139
20476,15,2206,18.21,31.67,97.05,35.43,0.25,306.41,6.85,23.95,173,0,0.349205319
20477,15,2206,19.09,33.74,88.15,33.65,0,315.91,8.53,24.85,174,0,0.369212837
20478,15,2206,19.22,32.86,92.77,22.12,0,304.59,3.68,25.56,175,0,0.390233524
20479,15,2206,17.2,38.09,92.53,15.4,0,320.87,4.95,25.58,176,0,0.41210181
20480,15,2206,20.37,39.65,65.81,11.06,0,304.34,3.33,26.72,177,25.4,0.434625741
20481,15,2206,22.87,39.92,64.71,7.26,0,336.96,2.62,27.72,178,0,0.457592215
20482,15,2206,19.71,33.41,89.03,19.74,0,337.95,3.17,27.34,179,0,0.480773076
20483,15,2206,20.11,34.83,90.19,31,0.51,164.37,5.7,26.25,180,0,0.503931995
20484,15,2206,18.95,34.97,86.26,20.49,1.78,318.49,2.86,27,181,0,0.526831949
20485,15,2206,17.74,27.19,91.17,34.42,0.25,314.78,3.57,25.96,182,0,0.549242688
20486,15,2206,14.55,24.36,99.72,66.4,3.56,110.29,4.78,23.02,183,0,0.570947525
20487,15,2206,18.82,37.68,99.85,23.74,8.89,253.46,5.13,24.69,184,25.4,0.591748942
20488,15,2206,19.63,29.49,99.56,30.4,0,290.16,2.89,25.49,185,0,0.611472576
20489,15,2206,15.84,29.9,96.67,35.97,4.57,257.68,4.02,24.27,186,0,0.629969403
20490,15,2206,13.35,27.47,99.89,22.06,0,326.57,3.31,23.37,187,0,0.647116096
20491,15,2206,11.99,25.84,89.16,35.1,4.57,201.94,1.98,21.93,188,0,0.662813693
20492,15,2206,14.16,32.6,93.48,27.82,4.83,282.69,3.97,21.85,189,0,0.677007503
20493,15,2206,14.48,22.86,97.42,48.34,2.29,127.19,2.49,20.86,190,0,0.689747392
20494,15,2206,13.01,28.07,93.89,23.55,0,338.43,2.28,22.11,191,0,0.701109168
20495,15,2206,11.85,31.78,92.83,22.32,0,338.76,1.8,22.79,192,25.4,0.711168097
20496,15,2206,16.39,33.95,81.45,17.77,0,332.33,2.02,23.92,193,0,0.719996796
20497,15,2206,14.23,33.74,97.59,21.44,0,329.66,2.28,24.44,194,0,0.727663712
20498,15,2206,17.61,36.93,78.33,16.89,0,322.99,2.87,24.89,195,0,0.734241588
20499,15,2206,16.66,38.56,72.39,17.64,0,328.63,1.96,25.44,196,0,0.739834275
20500,15,2206,18.42,37.14,84.65,20.28,0,316.99,3.4,25.78,197,0,0.744546568
20501,15,2206,19.5,38.56,61.34,16.89,0,317.94,2.22,26.25,198,0,0.748475338
20502,15,2206,19.37,33.21,81.61,31.14,0,251.27,2.33,26.3,199,25.4,0.75171058
20503,15,2206,16.79,29.77,95.92,38.48,1.02,262.41,2.94,25.65,200,0,0.754336465
20504,15,2206,16.25,31.65,96.2,31.56,0,318.71,2.97,25.06,201,0,0.756432347
20505,15,2206,16.06,32.8,97.94,35.69,41.91,228.87,4.74,24.16,202,0,0.758069805
20506,15,2206,16.32,27.73,99.93,43.85,0,199.89,2.9,21.34,203,0,0.759301887
20507,15,2206,14.89,27.46,96.94,35.02,0,239.08,1.89,22.67,204,0,0.760175662
20508,15,2206,14.76,27.73,96.88,35.29,1.27,263.91,1.54,23.57,205,0,0.760736616
20509,15,2206,14.76,30.17,97.16,28.43,0,276.83,0.86,24.25,206,0,0.761029051
20510,15,2206,16.25,33.54,87.5,19.74,0,289.32,1.95,24.83,207,0,0.761096438
20511,15,2206,15.37,33.41,89.82,21.78,0,287.27,2.55,25.04,208,0,0.760981719
20512,15,2206,17.47,33.34,76.9,27.69,0,302.66,5.73,25.03,209,0,0.760727558
20513,15,2206,20.31,33.21,73.75,32.63,0,286.89,6.62,25.57,210,0,0.760376536
20514,15,2206,16.93,35.03,90.76,27.41,0,306.44,2.56,26.85,211,0,0.759971298
20515,15,2206,18.63,35.03,83.56,29.1,0,302.68,1.79,27.13,212,25.4,0.759554644
20516,15,2206,18.36,40.05,83.02,7.94,0,312.2,1.42,27.44,213,0,0.759169568
20517,15,2206,17.47,36.73,88.59,27.54,0,299.05,1.9,27.82,214,0,0.758850692
20518,15,2206,15.3,35.51,96.07,21.17,0,292.76,1.97,27.22,215,0,0.758598478
20519,15,2206,17.2,35.44,86.01,24.36,0,295.02,2.47,27.3,216,0,0.758404788
20520,15,2206,21.39,34.08,68.52,25.71,0,261.84,3.14,27.19,217,0,0.758261431
20521,15,2206,15.44,36.66,91.31,15.26,0,305.43,4.3,26.72,218,0,0.758160179
20522,15,2206,21.26,39.38,61.87,15.06,0,286.76,3.58,27.35,219,0,0.758092776
20523,15,2206,16.52,29.02,93.21,40.11,0,150.91,3.17,26.26,220,25.4,0.758050952
20524,15,2206,17.07,33.2,95.15,33.24,3.05,283.07,2.86,26.42,221,0,0.758026422
20525,15,2206,16.18,23.34,98.1,46.78,1.52,177.22,3.43,24.92,222,0,0.758010897
20526,15,2206,12.33,16.39,96.91,66.44,1.52,29.92,2.11,21.5,223,0,0.757996087
20527,15,2206,12.26,18.34,95.79,69.95,0,90.6,3.12,19.9,224,0,0.757973696
20528,15,2206,14.14,24.63,99.94,62.59,5.08,142.41,3.16,20.73,225,0,0.757935431
20529,15,2206,13.68,24.76,99.93,66.26,4.32,148.17,2.45,21.51,226,25.4,0.757872989
20530,15,2206,18.54,29.49,99.1,58.23,0.76,204.87,3.68,23.07,227,0,0.75777806
20531,15,2206,17.88,32.88,99.93,27.95,0,225.79,2.07,24.26,228,0,0.757642317
20532,15,2206,16.11,31.53,82.61,22.94,0,296.71,2.67,23.91,229,0,0.757457408
20533,15,2206,16.52,31.39,90.62,32.78,2.03,260.53,2.7,23.48,230,0,0.757214945
20534,15,2206,13.82,35.17,94.67,33.31,0,284.12,3.17,23.87,231,0,0.756906493
20535,15,2206,20.31,31.79,99.9,44.64,0,252.98,3.18,25.45,232,0,0.756523554
20536,15,2206,17.2,29.83,94.16,47.37,0,233.61,3.68,24.83,233,25.4,0.756057554
20537,15,2206,17.2,31.8,94.36,44.38,0,260.64,4.02,24.84,234,0,0.755491016
20538,15,2206,18.56,31.06,98.4,50.08,0,189.31,4.8,24.75,235,0,0.754771002
20539,15,2206,19.24,32.8,93.48,38.81,3.3,244.74,4.54,25.25,236,0,0.753835158
20540,15,2206,18.15,28.41,96.06,59.86,3.05,153.24,3.36,24.26,237,0,0.752620185
20541,15,2206,19.09,37.61,99.86,18.72,0,264.74,2.44,25.55,238,0,0.751061434
20542,15,2206,19.1,38.56,96.87,13.17,0,271.27,4.45,25.22,239,0,0.749094441
20543,15,2206,19.1,35.64,88.59,24.29,4.57,247.76,4.79,25.15,240,25.4,0.746660546
20544,15,2206,16.66,30.24,95.65,43.23,1.52,256.72,1.98,25.12,241,0,0.743700352
20545,15,2206,16.25,34.42,97.35,24.08,0,259.01,3.79,24.32,242,0,0.740151122
20546,15,2206,15.91,27,90.49,48.6,0,104.08,2.86,23.67,243,0,0.735946159
20547,15,2206,11.58,28.34,99.9,23.01,0,265.07,1.47,23.19,244,0,0.731014185
20548,15,2206,10.17,31.38,90.69,19.61,0,270.79,1.69,22.87,245,0,0.725293269
20549,15,2206,9.22,30.17,86.06,24.43,0,269.18,2.14,22.86,246,0,0.718775622
20550,15,2206,14.3,28.88,84.95,31.01,0,264.12,4.42,22.87,247,25.4,0.711467014
20551,15,2206,13.01,30.85,82.64,22.53,0,265.37,5.07,22.53,248,0,0.703373429
20552,15,2206,13.82,32.41,77.61,19.82,0,263.9,3.99,22.64,249,0,0.694501929
20553,15,2206,12.06,25.17,93.1,43.71,0,109.98,2.91,22.02,250,0,0.684861515
20554,15,2206,7.99,29.76,98.65,23.55,0,254.29,1.82,21.69,251,0,0.674476695
20555,15,2206,11.99,28.82,86.85,33.8,0,248.45,4.23,21.96,252,0,0.66342822
20556,15,2206,10.15,32.27,90.25,21.71,0,241.2,3.9,22.09,253,0,0.651818634
20557,15,2206,12.46,35.1,81.21,15.47,0,247.07,5.01,22.46,254,0,0.639760277
20558,15,2206,11.51,33.75,75.57,16.69,0,222.99,3.56,22.59,255,0,0.627375047
20559,15,2206,13.35,32.34,56,15,0,242.4,5.21,22.3,256,0,0.614793655
20560,15,2206,16.11,31.12,79.62,28.3,0,235.14,8.16,22.5,257,0,0.602154439
20561,15,2206,16.93,31.94,72.28,29.66,0,237.03,4.88,23.12,258,0,0.589591812
20562,15,2206,15.71,29.7,79.35,40.18,0,187.09,4.04,22.91,259,0,0.577203766
20563,15,2206,16.73,34.76,84.51,19.34,0.76,218.13,5.04,23.08,260,0,0.565079243
20564,15,2206,17.74,34.36,90.9,18.18,0.51,196.76,4.98,22.95,261,0,0.553306949
20565,15,2206,17.2,33.09,97.08,28.84,5.59,223.48,7.47,22.99,262,0,0.541974479
20566,15,2206,15.03,29.29,98.23,35.83,0,199.96,4.18,22.6,263,0,0.531167561
20567,15,2206,10.76,30.99,99.9,13.03,0,241.84,2.03,21.49,264,0,0.520969488
20568,15,2206,10.91,32.89,80.06,27.35,0,228.59,3.63,21.16,265,0,0.511437629
20569,15,2206,15.71,23.61,79.42,35.25,0,151.32,4.47,20.81,266,0,0.502533879
20570,15,2206,8.87,16.05,95.69,44.16,9.14,155.22,3.29,19.01,267,0,0.49419417
20571,15,2206,4.21,24.36,95.09,28.58,0,231.39,1.88,18.14,268,0,0.486352324
20572,15,2206,9.49,25.63,85.22,22.87,0,161.95,2.54,18.55,269,0,0.478940721
20573,15,2206,7.47,30.78,86.5,18.46,0,226.94,1.37,18.44,270,0,0.471890828
20574,15,2206,10.24,31.33,81.98,21.58,0,224.66,3.16,18.91,271,0,0.465133608
20575,15,2206,9.61,32.05,89.92,23.13,0,216.49,1.11,19.53,272,0,0.45859985
20576,15,2206,9.35,32.25,84.16,13.37,0,221.62,1.09,19.31,273,0,0.452220434
20577,15,2206,8.62,32,69.43,14.93,0,220.41,2.07,18.9,274,0,0.445926568
20578,15,2206,11.11,30.38,75.64,19.49,0,209.71,4.21,19.05,275,0,0.439661607
20579,15,2206,3.54,21.1,52.38,15.95,0,210.59,2.6,17.45,276,0,0.433415814
20580,15,2206,6.24,34.08,63.79,10.24,0,210.27,2.26,17.75,277,0,0.427191104
20581,15,2206,8.54,25.9,66.78,28.17,0,202.86,3.56,18.04,278,0,0.420989367
20582,15,2206,3.54,24.9,80,29.33,0,203,2.48,17.47,279,0,0.414812463
20583,15,2206,12.8,36.05,68.5,5.83,0,203.91,4.01,18.6,280,0,0.408662223
20584,15,2206,2.99,23.34,64.35,15.82,0,194.89,1.9,17.65,281,0,0.402540445
20585,15,2206,6.92,25.24,55.73,22.47,0,190.7,3.38,16.97,282,0,0.396448889
20586,15,2206,5.43,28.01,73.72,22.12,0,187.74,2.36,17.22,283,0,0.390389283
20587,15,2206,8.13,31.19,78.85,7.87,0,174.54,1.49,17.59,284,0,0.384363312
20588,15,2206,8.54,31.73,56.76,10.11,0,183.69,1.65,17.4,285,0,0.378372625
20589,15,2206,8.54,26.86,69.2,21.38,0,167.07,2.06,17.66,286,0,0.372418825
20590,15,2206,5.02,26.86,86.37,17.85,0,172.41,2.3,17.07,287,0,0.366503474
20591,15,2206,6.79,19.67,59.03,20.91,0,176.45,2.18,16.48,288,0,0.36062809
20592,15,2206,2.31,23.48,63.67,20.37,0,182.5,3.72,15.33,289,0,0.354794143
20593,16,2204,2.77,20.48,93.96,33.81,0,229.36,3.83,10.54,92,0,
20594,16,2204,1.69,12.99,97.38,39.47,0,136.49,5.58,9.93,93,0,
20595,16,2204,0.27,16.57,79.84,18,0,273.65,6.03,9.56,94,0,
20596,16,2204,0,18.72,72.04,21.79,0,276.3,3.14,10.39,95,0,
20597,16,2204,-2.71,21.49,80.44,19.62,0,278.24,3.54,10.58,96,0,
20598,16,2204,4.47,27.8,59.23,8.21,0,231.52,8.48,11.59,97,0,
20599,16,2204,3.66,19.81,74.89,13.45,0,197.34,8.27,11.95,98,0,
20600,16,2204,0.75,16.37,77.21,18.06,0,246.45,9.12,10.93,99,0,
20601,16,2204,-3.39,18.32,89.55,15.21,0,238.77,3.49,10.37,100,0,
20602,16,2204,-4.48,18.72,90.64,18.19,0,284.41,2.1,11.48,101,0,
20603,16,2204,0.68,20.01,71.68,17.24,0,275.85,4.74,11.98,102,0,
20604,16,2204,-2.44,17.79,81.49,13.92,0,291.89,3.6,11.62,103,0,
20605,16,2204,-0.26,25.02,53.69,14.52,0,290.27,3.73,11.91,104,0,
20606,16,2204,4.47,31.64,75.08,7.46,0,287.64,2.85,14.65,105,0,
20607,16,2204,7.59,30.62,47.65,8.75,0,283.7,3.31,15.92,106,0,
20608,16,2204,9.75,31.72,84.81,3.26,0,295,7.2,16.51,107,0,
20609,16,2204,6.36,20.85,92.56,28.66,1.78,223.44,7.69,14.93,108,0,
20610,16,2204,0.95,26.38,88.98,17.78,0,265.11,4.36,14.29,109,0,
20611,16,2204,2.57,8.25,84.73,35.47,0,156.86,5.53,13.1,110,0,
20612,16,2204,2.11,9.75,88.98,34.79,1.52,85.12,2.1,11.91,111,0,
20613,16,2204,-1.08,2.45,97.82,74.12,2.03,68.5,1.99,9.45,112,0,
20614,16,2204,-0.67,15.28,97.51,30.36,0,306.33,3.28,11.01,113,0,
20615,16,2204,4.34,27.93,82.83,17.92,0,222.76,4.29,12.74,114,0,
20616,16,2204,7.38,20.76,69.75,11.41,0,309.38,4.01,14.24,115,0,
20617,16,2204,7.45,19.28,60.98,25.87,0,188.03,5.92,13.92,116,6.35,
20618,16,2204,11.78,25.84,99.87,49.34,16.26,174.87,6,14.75,117,0,
20619,16,2204,10.08,20.96,98.33,40.33,0,205.08,4.98,14.38,118,0,
20620,16,2204,7.31,13.26,98.2,65.15,17.53,121.4,4.99,12.65,119,0,
20621,16,2204,5.9,14.21,99.26,44.7,0.51,182.33,3.7,11.54,120,0,0.15266451
20622,16,2204,2.72,23.66,93.06,23.35,0,284.67,2.36,13.21,121,0,0.156432984
20623,16,2204,9.61,24.28,92.84,18.46,0,320.65,4.74,15.42,122,0,0.160276885
20624,16,2204,7.98,17.98,98.01,39.75,4.32,141.06,4.95,13.84,123,0,0.164196855
20625,16,2204,5.96,18.59,98.76,20.51,0.25,319.83,4.26,13.99,124,0,0.168193495
20626,16,2204,4.61,24.89,96.38,27.9,5.59,299.8,6.72,14.55,125,0,0.172267364
20627,16,2204,1.77,16.16,94.69,32.19,0,326.8,3.54,14.12,126,0,0.17641898
20628,16,2204,6.17,19.63,88.92,58.74,0,133.23,6.75,13.09,127,0,0.180648813
20629,16,2204,5.43,23.07,93.48,6.59,0,285.16,7.78,16,128,0,0.184957285
20630,16,2204,3.39,23.41,78.61,9.64,0,262.44,4.16,14.79,129,0,0.189344768
20631,16,2204,5.7,19.68,59.91,13.51,0,291.42,3.99,15.16,130,0,0.193800568
20632,16,2204,2.31,18.54,91.83,31.57,0,299.93,3.36,15.02,131,0,0.198268341
20633,16,2204,4.47,20.75,90.45,25.73,0,285.81,2.74,15.9,132,0,0.202676492
20634,16,2204,4.07,22.99,86.64,28.24,0,205.01,3.36,16.4,133,0,0.206949036
20635,16,2204,11.24,19.13,95.82,54.45,2.79,177.99,3.11,16.6,134,0,0.211006031
20636,16,2204,7.85,23.6,98.27,27.69,0,317.87,3.2,17.23,135,0,0.214764192
20637,16,2204,7.6,28.07,88.78,23.35,1.02,283.19,3.14,18.04,136,0,0.21813769
20638,16,2204,8.66,22.52,99.91,37.47,0,237.56,2.6,18.16,137,0,0.221039119
20639,16,2204,3.93,26.1,98.61,19.82,0,335.65,2.29,19.44,138,0,0.223400181
20640,16,2204,9.75,31.03,82.64,13.23,0,330.61,4.46,20.3,139,0,0.2252325
20641,16,2204,12.92,25.15,92.45,26.87,6.1,331.39,3.9,20.85,140,0,0.226570936
20642,16,2204,11.85,26.1,96.26,52.39,5.33,198.6,3.62,19.24,141,0,0.227453631
20643,16,2204,12.67,21.3,99.9,67.96,0.25,193.06,3.09,19.28,142,0,0.22792133
20644,16,2204,8.73,18.54,97.66,48.22,3.56,252.74,5.79,17.96,143,0,0.228016778
20645,16,2204,5.15,22.65,96.37,18.32,0.25,343.71,2.89,18.16,144,0,0.227784169
20646,16,2204,12.06,26.85,84.68,36.07,0.51,329.08,7.21,18.94,145,0,0.227268662
20647,16,2204,8.53,22.72,53.01,16.56,0,350.66,4.78,19.1,146,0,0.226515964
20648,16,2204,9.61,30.58,69.72,9.57,0,242.88,6.28,18.41,147,0,0.225571968
20649,16,2204,8.93,26.24,78.97,16.02,0,296.78,4.16,19.15,148,0,0.224482455
20650,16,2204,6.24,27.26,88.95,19.41,0,321.34,1.93,20.19,149,0,0.223297211
20651,16,2204,12.86,23.4,90.19,44.97,7.11,216.44,3.34,19.6,150,0,0.222082772
20652,16,2204,11.1,28,91.68,30.13,0,324.61,4.55,20.08,151,0,0.220909015
20653,16,2204,13.33,27.24,91.3,36.31,1.27,270.95,3.19,21.24,152,0,0.219844769
20654,16,2204,13.45,24.47,97.39,40.25,33.53,265.96,2.77,18.64,153,0,0.218957982
20655,16,2204,12.46,27.93,99.94,36.99,0,313.22,3.18,20.94,154,0,0.21831603
20656,16,2204,15.16,29.63,88.35,41,0,296.91,6.45,21.04,155,0,0.21798619
20657,16,2204,14.76,30.17,91.3,27.96,1.02,231.72,4.05,21.26,156,0,0.218036275
20658,16,2204,15.3,28,94.43,29.05,4.06,287.58,2.92,22.27,157,0,0.218535416
20659,16,2204,11.51,33.54,95.41,15.33,0,323.43,2.95,22.1,158,0,0.219555007
20660,16,2204,13.68,27.93,77.04,26.34,0,344.4,2.62,22.91,159,0,0.221169801
20661,16,2204,14.96,37.2,92.24,21.98,0,282.63,4.39,22.97,160,0,0.223459162
20662,16,2204,15.43,27.4,98.48,44.73,4.83,291.12,4.14,23.52,161,0,0.226508457
20663,16,2204,14.08,24.49,98.85,43.84,0,285.68,2.45,22.18,162,0,0.230410589
20664,16,2204,11.92,27.2,91.74,30.88,0,332.75,4.33,21.66,163,0,0.235267629
20665,16,2204,14.28,30.56,92.67,31.35,0,330.73,3.21,23.09,164,0,0.241192528
20666,16,2204,17.61,38.7,84.24,9.02,0,347.34,3.56,24.61,165,0,0.248310818
20667,16,2204,17.27,37.27,64.54,13.7,0,295.74,3.17,25.35,166,0,0.256728925
20668,16,2204,17.88,30.58,90.39,32.51,1.52,241.43,4.15,24.41,167,0,0.266429102
20669,16,2204,16.93,33.41,91.44,21.51,0,311.22,2.66,24.23,168,0,0.277356484
20670,16,2204,17.88,37,80.1,21.98,0,333.89,4.85,25.33,169,0,0.289446913
20671,16,2204,21.53,35.58,85.43,27.07,0.76,288.27,8.87,25.83,170,0,0.302623326
20672,16,2204,18.61,26.93,75.91,41.13,0,276.32,6.39,25.56,171,0,0.316792801
20673,16,2204,12.99,21.51,85.73,58.95,0,134.08,3.69,23.2,172,0,0.331844428
20674,16,2204,18.21,31.67,97.05,35.43,0.25,306.41,6.85,23.95,173,0,0.34764817
20675,16,2204,19.09,33.74,88.15,33.65,0,315.91,8.53,24.85,174,0,0.364054834
