date,arable_field_evapotranspiration_mm,arable_canopy_evapotranspiration_mm,growing_degree_days,accumulated_growing_degree_days,ndvi,minimum_relative_humidity,relative_humidity_at_max_temp,relative_humidity_at_min_temp,shortwave_downwelling_radiation,max_temp,mean_temp,min_temp,max_dew_point_temp,precipitation,precipitation_hours,cumulative_precipitation,sea_level_pressure,vapor_pressure_deficit,crop_coefficient,dew_temp,crop_water_demand_mm_day,sun_duration,wind_speed,wind_direction_degrees,max_wind_speed,min_wind_speed,TrtID
2024-08-21T00:00:00Z,0.17,0.17,26,2193,0.77,53,54,93,17,88,76,65,69,0,1,8.46,1019,9,0.96,67,0,9.1,3,143,5,2,15
2024-08-22T00:00:00Z,0.22,0.21,26,2220,0.79,44,44,90,23,91,77,67,69,0.2,3,8.62,1017,11,0.98,65,0,10,3,138,5,2,15
2024-08-23T00:00:00Z,0.13,0.13,24,2243,0.74,62,62,94,14,84,72,64,70,0.2,4,8.81,1018,5,0.91,66,0,9.8,2,138,4,0,15
2024-08-24T00:00:00Z,0.26,0.24,26,2270,0.79,25,29,96,25,99,80,67,72,0,1,8.82,1015,16,0.98,66,0,10.3,2,169,4,0,15
2024-08-25T00:00:00Z,0.27,0.27,25,2294,0.78,19,21,87,25,101,83,63,71,0,1,8.83,1016,24,0.96,59,0,10.2,3,208,6,2,15
2024-08-26T00:00:00Z,0.24,0.23,26,2320,0.78,29,31,86,23,97,79,66,63,0.2,6,9.07,1021,18,0.96,61,0,9.5,3,213,6,2,15
2024-08-27T00:00:00Z,0.23,0.22,24,2344,0.77,45,45,95,24,89,75,61,66,0.1,3,9.15,1022,11,0.95,63,0,11.2,2,187,4,0,15
2024-08-28T00:00:00Z,0.25,0.24,24,2367,0.77,29,30,96,24,94,78,61,66,0,0,9.15,1017,17,0.95,60,0,10.8,3,168,6,1,15
2024-08-29T00:00:00Z,0.1,0.1,21,2388,0.73,56,57,92,9,81,73,61,68,0,1,9.16,1018,9,0.89,62,0,7.5,2,149,4,0,15
2024-08-30T00:00:00Z,0.22,0.2,18,2406,0.77,30,32,97,24,83,67,53,59,0,0,9.16,1026,10,0.94,53,0,10.7,2,188,2,1,15
2024-08-31T00:00:00Z,0.25,0.24,18,2424,0.77,25,27,96,25,89,69,48,58,0,0,9.16,1024,14,0.94,51,0,10.9,2,185,2,1,15
2024-09-01T00:00:00Z,0.24,0.23,18,2442,0.76,30,34,95,25,87,69,46,58,0,0,9.16,1026,13,0.94,52,0,10.8,2,156,4,1,15
2024-09-02T00:00:00Z,0.22,0.21,22,2464,0.74,34,37,85,24,86,71,57,58,0,0,9.16,1026,12,0.91,54,0,10.8,3,155,4,2,15
2024-09-03T00:00:00Z,0.24,0.22,21,2484,0.74,26,27,83,24,88,72,55,53,0,0,9.16,1021,16,0.9,50,0,10.8,3,171,5,2,15
2024-09-04T00:00:00Z,0.25,0.22,21,2506,0.74,25,26,80,24,91,74,56,55,0,0,9.16,1021,18,0.9,51,0,10.8,3,185,4,2,15
2024-09-05T00:00:00Z,0.11,0.09,16,2521,0.71,49,54,92,10,77,67,54,60,0,0,9.16,1028,8,0.86,55,0,9.5,3,200,4,1,15
2024-09-06T00:00:00Z,0.21,0.18,18,2539,0.74,28,29,97,23,87,65,45,59,0,0,9.16,1029,11,0.9,51,0,10.4,2,188,3,0,15
2024-09-07T00:00:00Z,0.21,0.18,19,2558,0.72,37,37,87,23,85,68,54,56,0,0,9.16,1024,11,0.88,53,0,10.6,3,133,4,2,15
2024-09-08T00:00:00Z,0.21,0.19,18,2576,0.72,26,27,89,22,91,71,50,56,0,0,9.16,1020,15,0.87,51,0,10.5,3,154,4,2,15
2024-09-09T00:00:00Z,0.24,0.2,21,2597,0.7,19,20,78,22,97,77,55,54,0,1,9.17,1016,22,0.84,50,0,10.6,3,183,5,2,15
2024-09-10T00:00:00Z,0.22,0.18,19,2616,0.68,21,21,77,20,95,75,53,53,0,0,9.17,1014,21,0.81,49,0,10.4,3,172,4,1,15
2024-09-11T00:00:00Z,0.23,0.18,21,2637,0.66,19,19,58,22,91,75,56,45,0,5,9.21,1012,22,0.78,43,0,10.4,4,159,6,2,15
2024-09-12T00:00:00Z,0.2,0.16,23,2661,0.63,31,31,70,21,89,74,61,59,0.5,16,9.73,1009,16,0.75,53,0,10.6,6,154,8,4,15
2024-09-13T00:00:00Z,0.2,0.15,24,2685,0.61,32,32,73,21,91,75,62,59,0,5,9.77,1011,16,0.72,56,0,10.2,4,143,5,3,15
2024-09-14T00:00:00Z,0.17,0.12,23,2707,0.58,42,42,74,17,87,73,59,61,0,1,9.79,1016,12,0.67,57,0,10.2,3,112,5,2,15
2024-09-15T00:00:00Z,0.2,0.14,24,2731,0.57,24,27,84,20,96,77,62,61,0.1,4,9.87,1014,18,0.66,57,0,9.8,3,142,6,2,15
2024-09-16T00:00:00Z,0.18,0.12,25,2756,0.56,22,23,87,18,96,75,64,64,0.2,5,10.05,1015,14,0.64,58,0,8.8,4,157,6,2,15
2024-09-17T00:00:00Z,0.03,0.02,15,2771,0.56,55,55,91,3,79,67,63,63,0,4,10.08,1015,4,NA,61,NA,2.2,4,165,5,3,15
2024-06-04T00:00:00Z,0.13,0,23,421,0.12,35,38,81,11,86,74,61,59,0,3,0.03,1008,15,0.01,55,0,5.4,3,141,5,0,16
2024-06-05T00:00:00Z,0.28,0,19,440,0.14,22,23,94,30,92,73,52,62,0,0,0.03,1010,16,0.03,54,0,12.8,2,201,4,0,16
2024-06-06T00:00:00Z,0.28,0.01,22,461,0.14,28,28,75,32,86,71,58,57,0,0,0.03,1016,15,0.03,49,0,12.8,2,87,4,0,16
2024-06-07T00:00:00Z,0.26,0.01,23,484,0.15,28,28,72,27,98,75,60,67,0,2,0.05,1010,14,0.05,60,0,10.3,3,170,5,0,16
2024-06-08T00:00:00Z,0.23,0.01,21,506,0.16,49,49,89,28,81,71,61,65,0.3,6,0.33,1012,8,0.05,61,0,10.8,4,122,6,0,16
2024-06-09T00:00:00Z,0.21,0.01,17,523,0.16,48,49,97,26,77,66,58,59,0,0,0.33,1019,7,0.06,56,0,10.6,2,101,3,1,16
2024-06-10T00:00:00Z,0.26,0.02,18,540,0.17,36,37,92,31,81,68,54,56,0,0,0.34,1017,11,0.08,53,0,13.1,3,165,6,1,16
2024-06-11T00:00:00Z,0.28,0.02,22,562,0.18,36,36,92,31,88,73,58,61,0,0,0.34,1014,14,0.09,57,0,11.8,2,189,4,0,16
2024-06-12T00:00:00Z,0.32,0.03,25,587,0.18,14,17,86,32,101,81,63,63,0,0,0.34,1010,25,0.09,55,0,12.8,3,204,5,1,16
2024-06-13T00:00:00Z,0.29,0.03,24,611,0.18,18,20,71,28,100,82,62,65,0,0,0.34,1010,24,0.09,56,0,12.2,3,151,4,1,16
2024-06-14T00:00:00Z,0.22,0.02,25,636,0.25,37,40,77,22,87,74,64,64,0.1,1,0.43,1016,12,0.19,59,0,10.1,3,112,6,2,16
2024-06-15T00:00:00Z,0.28,0.05,24,660,0.26,26,27,86,29,95,76,62,62,0,0,0.43,1008,16,0.2,59,0,12.2,2,177,4,0,16
2024-06-16T00:00:00Z,0.32,0.06,25,685,0.27,28,29,69,31,99,83,64,66,0,0,0.43,1003,23,0.22,61,0,12.7,3,176,6,1,16
2024-06-17T00:00:00Z,0.27,0.06,28,713,0.31,33,35,85,27,96,83,71,69,0,0,0.43,999,19,0.28,65,0,11.9,6,168,9,4,16
2024-06-18T00:00:00Z,0.22,0.06,23,737,0.3,46,47,69,25,80,74,67,66,0,0,0.43,1005,11,0.26,60,0,11.8,5,118,8,3,16
2024-06-19T00:00:00Z,0.11,0.03,13,750,0.36,61,65,81,13,71,64,55,60,0.2,10,0.62,1023,6,0.36,54,0,9.2,3,85,5,2,16
2024-06-20T00:00:00Z,0.26,0.1,26,775,0.42,41,42,93,28,88,76,65,67,0.4,15,1,1020,12,0.43,63,0,12.5,4,160,7,2,16
2024-06-21T00:00:00Z,0.26,0.11,26,801,0.42,39,43,88,27,94,80,66,68,0.7,15,1.69,1014,16,0.45,64,1,12.2,5,181,8,3,16
2024-06-22T00:00:00Z,0.27,0.12,26,828,0.41,29,29,91,28,90,78,67,66,0,0,1.7,1013,15,0.42,60,0,11.8,3,247,5,1,16
2024-06-23T00:00:00Z,0.32,0.13,25,853,0.43,21,22,86,30,100,82,64,67,0,1,1.72,1013,22,0.46,59,0,12.7,3,178,5,1,16
2024-06-24T00:00:00Z,0.32,0.15,27,880,0.45,17,17,69,28,105,86,68,63,0,0,1.72,1007,28,0.48,58,0,11.3,2,177,4,2,16
2024-06-25T00:00:00Z,0.35,0.18,29,908,0.59,16,19,55,31,99,85,71,64,0,0,1.72,1008,27,0.69,57,0,12.7,2,195,4,0,16
2024-06-26T00:00:00Z,0.33,0.23,27,935,0.59,29,30,82,31,90,79,68,66,0,0,1.72,1014,19,0.69,57,0,12.6,3,63,5,2,16
2024-06-27T00:00:00Z,0.18,0.13,27,962,0.64,38,43,88,15,93,80,68,68,0,4,1.76,1007,16,0.77,64,0,9.6,4,159,6,2,16
2024-06-28T00:00:00Z,0.3,0.23,27,989,0.59,27,27,83,29,95,80,68,65,0.1,3,1.81,1004,19,0.69,60,0,11.8,2,180,5,2,16
2024-06-29T00:00:00Z,0.26,0.18,22,1012,0.6,41,42,92,28,81,71,64,65,0.1,2,1.89,1020,11,0.71,56,0,11.3,3,90,5,1,16
2024-06-30T00:00:00Z,0.09,0.06,17,1029,0.71,65,71,90,10,76,64,58,66,0.1,1,2.02,1025,4,0.86,59,0,9.1,4,117,5,2,16
2024-07-01T00:00:00Z,0.25,0.21,26,1054,0.74,30,31,96,25,99,77,65,70,0.5,6,2.54,1011,11,0.9,67,0,10.2,3,167,8,2,16
2024-07-02T00:00:00Z,0.25,0.23,26,1081,0.75,42,42,98,26,84,75,68,69,0,0,2.54,1011,9,0.91,65,0,11.7,2,145,4,0,16
2024-07-03T00:00:00Z,0.23,0.21,22,1103,0.76,46,53,87,24,84,72,61,68,0.3,2,2.8,1015,8,0.94,63,0,9.7,3,166,6,2,16
2024-07-04T00:00:00Z,0.27,0.25,18,1120,0.76,34,35,99,30,80,67,56,61,0,1,2.81,1019,9,0.93,54,0,11.8,3,165,4,1,16
2024-07-05T00:00:00Z,0.16,0.15,16,1136,0.77,46,47,94,18,79,64,53,60,0.3,4,3.06,1022,7,0.95,55,0,11.2,2,248,4,1,16
2024-07-06T00:00:00Z,0.24,0.23,21,1157,0.75,37,37,94,26,88,69,57,65,0.2,1,3.23,1015,8,0.92,59,0,11.6,3,170,6,1,16
2024-07-07T00:00:00Z,0.1,0.09,16,1173,0.77,59,60,98,12,74,63,57,62,0.1,5,3.36,1018,3,0.95,59,0,9.1,2,232,4,1,16
2024-07-08T00:00:00Z,0.28,0.27,18,1191,0.8,35,42,95,31,82,68,55,59,0,0,3.36,1019,10,0.99,54,0,12.3,2,194,3,1,16
2024-07-09T00:00:00Z,0.31,0.31,19,1210,0.8,32,35,98,31,89,73,52,60,0,0,3.36,1017,15,0.99,56,0,12.6,2,180,3,0,16
2024-07-10T00:00:00Z,0.32,0.31,22,1233,0.81,29,29,89,31,91,76,59,62,0,0,3.36,1016,17,1,57,0,12.3,2,140,3,1,16
2024-07-11T00:00:00Z,0.31,0.31,21,1254,0.82,33,35,97,31,92,76,57,65,0,0,3.36,1016,16,1.02,59,0,12.4,2,88,4,0,16
2024-07-12T00:00:00Z,0.32,0.33,23,1277,0.82,27,29,89,30,97,81,61,66,0,0,3.36,1013,21,1.02,59,0,12.2,3,136,4,2,16
2024-07-13T00:00:00Z,0.33,0.34,23,1301,0.81,29,34,78,31,99,82,60,66,0,0,3.36,1013,23,1.01,59,0,12.5,2,157,3,1,16
2024-07-14T00:00:00Z,0.3,0.31,24,1325,0.82,29,35,93,30,98,80,63,68,0.1,4,3.42,1015,17,1.03,63,0,12.2,3,180,6,1,16
2024-07-15T00:00:00Z,0.33,0.34,25,1350,0.81,25,26,74,30,101,86,64,66,0,1,3.43,1010,27,1.01,59,0,12.3,2,149,4,0,16
2024-07-16T00:00:00Z,0.25,0.25,27,1376,0.82,41,41,79,24,90,78,67,67,0,1,3.44,1014,14,1.03,63,0,11.3,2,89,6,0,16
2024-07-17T00:00:00Z,0.23,0.24,23,1399,0.82,45,51,95,25,84,73,61,65,0,2,3.48,1021,9,1.03,62,0,11,2,135,4,0,16
2024-07-18T00:00:00Z,0.28,0.29,23,1422,0.83,41,43,98,30,89,74,60,64,0,0,3.48,1021,11,1.04,62,0,12.3,2,148,4,0,16
2024-07-19T00:00:00Z,0.21,0.22,23,1445,0.83,43,45,93,22,90,73,60,66,2.1,3,5.58,1018,9,1.04,63,2,9.8,3,177,4,0,16
2024-07-20T00:00:00Z,0.18,0.18,21,1466,0.82,55,56,92,19,81,70,61,66,0,1,5.61,1020,6,1.02,62,0,10.6,3,168,4,2,16
2024-07-21T00:00:00Z,0.21,0.21,19,1485,0.82,45,50,98,22,81,69,57,64,0,0,5.61,1022,8,1.02,59,0,11.6,2,129,3,0,16
2024-07-22T00:00:00Z,0.22,0.22,20,1505,0.83,44,50,97,24,82,70,57,63,0.1,2,5.67,1020,8,1.03,59,0,11,1,170,3,0,16
2024-07-23T00:00:00Z,0.25,0.25,21,1526,0.82,38,39,98,26,88,72,56,69,0,0,5.67,1019,11,1.02,60,0,11.7,1,193,2,0,16
2024-07-24T00:00:00Z,0.27,0.28,22,1548,0.83,32,35,95,27,93,76,58,65,0,0,5.67,1021,15,1.03,60,0,11.8,2,196,3,1,16
2024-07-25T00:00:00Z,0.28,0.28,22,1569,0.83,32,36,95,26,90,77,58,65,0,0,5.67,1020,17,1.03,58,0,11.8,3,174,4,1,16
2024-07-26T00:00:00Z,0.28,0.29,24,1593,0.83,37,37,81,28,91,78,62,61,0.1,8,5.79,1015,17,1.04,59,0,11.9,4,162,6,2,16
2024-07-27T00:00:00Z,0.27,0.28,27,1621,0.83,40,42,76,27,91,79,68,65,0.2,15,5.97,1010,16,1.04,62,0,11.7,5,163,6,4,16
2024-07-28T00:00:00Z,0.29,0.3,24,1645,0.83,34,36,90,29,95,78,62,66,0,3,6,1008,15,1.03,63,0,12.1,3,129,6,0,16
2024-07-29T00:00:00Z,0.29,0.3,25,1670,0.83,37,41,87,28,94,80,65,67,0,0,6,1010,17,1.03,63,0,12.1,2,102,4,1,16
2024-07-30T00:00:00Z,0.32,0.33,24,1694,0.82,18,20,93,29,101,82,62,66,0,0,6,1007,22,1.02,60,0,12.1,2,214,3,1,16
2024-07-31T00:00:00Z,0.3,0.3,25,1719,0.82,38,38,91,28,97,80,64,71,0,1,6.01,1010,16,1.03,64,0,12,2,169,5,1,16
2024-08-01T00:00:00Z,0.28,0.29,22,1741,0.82,32,34,97,27,93,77,58,66,0,0,6.01,1019,16,1.02,61,0,11.8,2,142,4,1,16
2024-08-02T00:00:00Z,0.29,0.29,24,1765,0.82,33,34,91,27,95,80,62,65,0,0,6.01,1021,18,1.02,61,0,11.7,2,169,4,1,16
2024-08-03T00:00:00Z,0.26,0.26,28,1793,0.82,33,36,71,24,94,81,70,64,0,2,6.03,1018,19,1.02,60,0,9.8,2,169,5,0,16
2024-08-04T00:00:00Z,0.3,0.31,22,1814,0.81,24,27,96,28,97,80,57,64,0.1,8,6.1,1015,21,1.01,58,0,12,3,198,5,2,16
2024-08-05T00:00:00Z,0.3,0.31,28,1842,0.81,24,26,63,27,102,85,69,64,0.1,3,6.15,1014,26,1,59,0,11.6,3,158,4,0,16
2024-08-06T00:00:00Z,0.13,0.13,23,1865,0.78,45,45,91,13,85,73,62,63,0,0,6.15,1020,10,0.96,61,0,10.6,3,68,4,2,16
2024-08-07T00:00:00Z,0.26,0.25,24,1889,0.81,42,43,91,27,91,77,62,67,0.1,3,6.2,1014,13,1.01,63,0,11.2,2,120,3,0,16
2024-08-08T00:00:00Z,0.14,0.14,18,1907,0.78,54,54,74,16,74,67,62,67,0.2,3,6.4,1022,5,0.97,59,0,10.3,3,49,5,2,16
2024-08-09T00:00:00Z,0.03,0.03,8,1915,0.8,71,75,91,3,61,57,55,55,0,3,6.43,1028,2,0.99,53,0,0.7,2,100,3,0,16
2024-08-10T00:00:00Z,0.07,0.07,11,1926,0.78,69,69,88,8,68,59,55,57,0,0,6.43,1025,3,0.96,54,0,8.6,2,159,3,1,16
2024-08-11T00:00:00Z,0.11,0.1,17,1944,0.78,65,66,97,12,77,65,58,65,0,1,6.44,1019,3,0.96,60,0,8,2,141,3,2,16
2024-08-12T00:00:00Z,0.1,0.1,17,1961,0.78,69,70,98,13,77,66,57,67,0.4,5,6.82,1020,3,0.96,62,0,11.7,2,112,4,1,16
2024-08-13T00:00:00Z,0.18,0.17,26,1986,0.78,63,63,96,19,85,74,66,71,0.1,2,6.89,1015,7,0.97,67,0,10.9,3,121,5,2,16
2024-08-14T00:00:00Z,0.2,0.19,25,2011,0.81,38,47,93,20,91,73,63,69,0,0,6.89,1013,9,1.01,64,0,10,2,245,4,0,16
2024-08-15T00:00:00Z,0.27,0.27,23,2033,0.81,34,37,85,27,87,74,60,59,0,2,6.91,1016,14,1,56,0,11.2,3,239,4,1,16
2024-08-16T00:00:00Z,0.24,0.24,23,2056,0.81,41,42,87,24,89,73,60,63,0.1,4,7.04,1017,12,1,59,0,10.2,2,142,4,1,16
2024-08-17T00:00:00Z,0.27,0.27,21,2078,0.81,41,41,96,26,95,77,56,69,0,2,7.06,1016,13,1,64,0,11.1,2,164,4,1,16
2024-08-18T00:00:00Z,0.23,0.23,27,2105,0.8,50,50,95,24,89,77,68,72,0,0,7.06,1015,9,1,68,0,10.6,3,97,5,2,16
2024-08-19T00:00:00Z,0.21,0.21,24,2129,0.8,52,54,91,22,85,74,63,67,0,0,7.08,1020,10,0.99,63,0,10.1,3,113,5,0,16
2024-08-20T00:00:00Z,0.23,0.23,24,2153,0.8,50,51,93,24,89,76,62,69,0,1,7.1,1019,11,1,65,0,10.1,3,159,4,2,16
2024-08-21T00:00:00Z,0.17,0.17,26,2178,0.78,55,55,93,17,87,75,65,69,0.1,10,7.24,1017,9,0.97,66,0,8.7,4,142,6,2,16
2024-08-22T00:00:00Z,0.23,0.22,26,2205,0.8,46,46,89,23,91,76,66,69,0.3,9,7.51,1016,11,0.99,65,0,10,3,140,5,2,16
2024-08-23T00:00:00Z,0.13,0.12,24,2228,0.72,62,62,93,13,84,71,64,70,0.2,4,7.73,1016,5,0.88,65,0,9.8,2,141,4,0,16
2024-08-24T00:00:00Z,0.26,0.23,26,2255,0.79,27,31,96,25,99,80,67,71,0,2,7.75,1013,15,0.98,66,0,10.1,2,169,4,0,16
2024-08-25T00:00:00Z,0.28,0.28,25,2279,0.78,20,24,88,26,100,83,63,70,0.1,7,7.81,1015,23,0.96,60,0,10.7,3,211,6,2,16
2024-08-26T00:00:00Z,0.25,0.24,26,2305,0.78,31,32,86,24,96,79,66,63,0.3,10,8.16,1020,17,0.96,61,0,9.7,3,199,6,1,16
2024-08-27T00:00:00Z,0.24,0.23,24,2329,0.78,46,46,94,24,89,75,61,67,0.1,3,8.26,1020,11,0.96,63,0,11.1,2,179,3,0,16
2024-08-28T00:00:00Z,0.26,0.25,24,2352,0.77,31,32,96,25,94,78,61,66,0.1,6,8.36,1015,16,0.95,61,0,11.1,3,172,5,1,16
2024-08-29T00:00:00Z,0.1,0.1,21,2373,0.72,56,59,91,10,81,73,61,68,0,1,8.38,1016,9,0.88,62,0,7.3,3,176,4,1,16
2024-08-30T00:00:00Z,0.23,0.2,18,2391,0.77,31,32,97,24,84,67,53,58,0,0,8.38,1024,10,0.95,53,0,10.3,2,187,3,1,16
2024-08-31T00:00:00Z,0.26,0.25,18,2409,0.77,27,29,96,25,89,69,48,58,0,0,8.38,1022,14,0.94,51,0,11.1,2,198,3,1,16
2024-09-01T00:00:00Z,0.25,0.23,18,2427,0.76,32,34,95,25,87,69,46,58,0,0,8.38,1024,13,0.93,52,0,11,2,146,4,1,16
2024-09-02T00:00:00Z,0.23,0.21,21,2448,0.74,35,37,85,24,85,70,57,58,0.1,5,8.43,1024,12,0.91,55,0,10.8,3,157,4,2,16
2024-09-03T00:00:00Z,0.25,0.22,21,2469,0.74,28,29,83,24,87,71,55,54,0.1,10,8.57,1020,15,0.9,51,0,11,4,173,5,2,16
2024-09-04T00:00:00Z,0.25,0.23,21,2490,0.72,26,27,80,24,91,73,56,56,0.1,5,8.62,1019,17,0.88,51,0,10.8,3,190,5,2,16
2024-09-05T00:00:00Z,0.1,0.09,16,2506,0.71,49,53,92,10,78,67,54,60,0,0,8.62,1027,8,0.86,55,0,9.7,3,232,4,2,16
2024-09-06T00:00:00Z,0.22,0.19,18,2524,0.71,29,29,97,23,88,65,45,59,0,0,8.62,1027,11,0.86,51,0,10.2,2,190,4,0,16
2024-09-07T00:00:00Z,0.21,0.18,19,2543,0.69,38,38,86,23,85,68,53,57,0,2,8.65,1022,11,0.84,53,0,10.6,3,132,4,2,16
2024-09-08T00:00:00Z,0.22,0.18,18,2561,0.68,27,27,89,22,91,71,50,56,0.1,6,8.72,1018,15,0.82,52,0,10.4,3,152,4,1,16
2024-09-09T00:00:00Z,0.25,0.2,21,2582,0.65,21,21,78,23,97,77,55,54,0.1,11,8.84,1014,22,0.77,51,0,10.2,3,186,6,2,16
2024-09-10T00:00:00Z,0.23,0.17,19,2601,0.61,23,23,76,21,94,75,53,53,0,4,8.88,1012,20,0.72,49,0,10.4,3,168,4,1,16
2024-09-11T00:00:00Z,0.21,0.15,12,2613,0.57,21,21,60,21,90,72,56,46,0.1,6,8.95,1011,19,0.66,44,NA,8.6,3,164,6,2,16
2024-06-04T00:00:00Z,0.16,0,22,103,0.11,35,38,81,16,82,74,61,59,0,2,0.02,1007,15,0,55,0,6.8,3,141,5,0,18
2024-06-05T00:00:00Z,0.27,0,19,122,0.1,21,22,93,30,92,73,53,62,0,0,0.02,1010,16,0,53,0,12.6,2,201,4,0,18
2024-06-06T00:00:00Z,0.27,0,22,144,0.11,28,28,74,32,85,71,58,57,0,0,0.02,1016,15,0,49,0,12.6,2,87,4,0,18
2024-06-07T00:00:00Z,0.26,0,23,167,0.11,27,27,71,27,98,75,60,67,0,3,0.04,1010,15,0,60,0,10.3,3,170,5,0,18
2024-06-08T00:00:00Z,0.23,0,21,189,0.11,48,49,89,28,81,71,61,66,0.2,4,0.27,1012,8,0,61,0,10.5,4,122,6,0,18
2024-06-09T00:00:00Z,0.22,0,17,206,0.12,47,48,97,27,77,66,58,59,0,0,0.27,1019,7,0,56,0,10.6,2,101,3,1,18
2024-06-10T00:00:00Z,0.26,0,18,224,0.12,34,36,92,31,81,69,54,56,0,1,0.28,1017,11,0,53,0,12.9,3,165,6,1,18
2024-06-11T00:00:00Z,0.28,0,22,246,0.12,34,34,91,31,89,74,58,61,0,0,0.28,1014,14,0.01,57,0,11.8,2,189,4,0,18
2024-06-12T00:00:00Z,0.32,0,25,271,0.13,14,15,86,32,100,82,64,62,0,1,0.29,1009,25,0.01,54,0,12.7,3,204,5,1,18
2024-06-13T00:00:00Z,0.29,0,24,295,0.12,18,19,70,29,100,82,62,64,0,0,0.29,1010,25,0.01,56,0,12.2,3,151,4,1,18
2024-06-14T00:00:00Z,0.22,0,25,320,0.15,35,35,76,23,88,74,65,64,0.1,1,0.38,1016,13,0.05,59,0,10.1,3,112,6,2,18
2024-06-15T00:00:00Z,0.28,0.01,24,344,0.16,25,25,85,29,96,76,63,62,0,0,0.38,1008,16,0.05,59,0,12.2,2,177,4,0,18
2024-06-16T00:00:00Z,0.31,0.02,25,370,0.16,27,28,68,31,100,83,65,66,0,0,0.38,1003,23,0.06,60,0,12.5,3,176,6,1,18
2024-06-17T00:00:00Z,0.28,0.02,29,398,0.18,32,34,85,28,96,83,71,68,0,1,0.41,999,19,0.09,65,0,11.9,6,168,9,4,18
2024-06-18T00:00:00Z,0.22,0.02,24,422,0.18,44,45,68,25,80,74,67,66,0,0,0.41,1005,11,0.09,60,0,11.8,5,118,8,3,18
2024-06-19T00:00:00Z,0.12,0.01,14,436,0.22,60,64,81,13,72,65,55,60,0.1,8,0.53,1023,6,0.15,54,0,9.2,3,85,5,2,18
2024-06-20T00:00:00Z,0.26,0.04,26,461,0.24,39,40,93,29,88,76,65,67,0.3,13,0.84,1020,12,0.18,63,0,12.5,4,160,7,2,18
2024-06-21T00:00:00Z,0.26,0.05,26,487,0.25,38,41,88,27,94,80,67,67,0.6,14,1.42,1013,17,0.19,64,1,11.4,5,181,8,3,18
2024-06-22T00:00:00Z,0.27,0.05,27,514,0.24,28,29,90,29,90,78,67,66,0.1,3,1.48,1013,16,0.18,60,0,11.9,3,247,5,1,18
2024-06-23T00:00:00Z,0.32,0.06,25,539,0.25,21,21,92,30,101,82,64,66,0,0,1.5,1013,23,0.19,59,0,12.7,3,178,5,1,18
2024-06-24T00:00:00Z,0.32,0.06,27,566,0.25,15,15,68,28,107,86,69,63,0,0,1.5,1007,29,0.19,57,0,11.2,2,177,4,2,18
2024-06-25T00:00:00Z,0.34,0.07,29,595,0.26,13,19,52,32,102,86,72,64,0,0,1.5,1008,29,0.2,56,0,12.6,2,195,4,0,18
2024-06-26T00:00:00Z,0.32,0.07,27,622,0.28,26,28,81,32,92,80,68,66,0,0,1.51,1014,20,0.23,57,0,12.6,3,63,5,2,18
2024-06-27T00:00:00Z,0.18,0.05,27,649,0.39,36,36,88,16,93,80,68,68,0.3,14,1.81,1007,16,0.39,64,0,9.5,4,159,6,2,18
2024-06-28T00:00:00Z,0.3,0.11,27,676,0.32,25,26,82,30,96,80,68,65,0.1,3,1.88,1004,20,0.3,59,0,12,2,180,5,2,18
2024-06-29T00:00:00Z,0.26,0.08,23,699,0.37,40,40,89,29,81,71,64,65,0.1,5,1.99,1019,11,0.36,56,0,11.7,3,90,5,1,18
2024-06-30T00:00:00Z,0.09,0.04,17,716,0.54,65,70,90,11,76,64,58,66,0.1,3,2.12,1025,4,0.62,58,0,9.2,4,117,5,2,18
2024-07-01T00:00:00Z,0.25,0.15,26,742,0.5,28,29,96,25,99,78,66,70,0.7,9,2.84,1010,12,0.55,67,1,10.2,3,167,8,2,18
2024-07-02T00:00:00Z,0.26,0.14,27,769,0.52,40,40,97,27,85,75,68,69,0,0,2.84,1011,9,0.59,64,0,11.8,2,145,4,0,18
2024-07-03T00:00:00Z,0.24,0.14,23,791,0.55,43,51,84,24,84,73,61,68,0.4,7,3.2,1014,8,0.63,63,0,9.8,3,166,6,2,18
2024-07-04T00:00:00Z,0.27,0.17,18,810,0.54,32,34,98,31,80,68,56,61,0,0,3.21,1018,9,0.61,54,0,12.2,3,165,4,1,18
2024-07-05T00:00:00Z,0.17,0.11,16,825,0.66,44,46,93,19,79,65,53,59,0.2,4,3.41,1022,7,0.79,54,0,11.5,2,248,4,1,18
2024-07-06T00:00:00Z,0.24,0.18,22,847,0.59,36,36,92,26,89,70,57,65,0.2,2,3.62,1015,9,0.69,59,0,11.6,3,170,6,1,18
2024-07-07T00:00:00Z,0.1,0.07,16,863,0.69,58,60,97,12,74,64,58,61,0.1,5,3.74,1018,3,0.84,59,0,9.1,2,232,4,1,18
2024-07-08T00:00:00Z,0.28,0.24,19,881,0.65,33,37,94,31,82,69,55,59,0,0,3.74,1019,11,0.78,54,0,12.5,2,194,3,1,18
2024-07-09T00:00:00Z,0.31,0.25,19,900,0.69,31,31,97,31,89,73,53,60,0,0,3.74,1017,15,0.84,55,0,12.5,2,180,3,0,18
2024-07-10T00:00:00Z,0.31,0.26,23,923,0.65,28,28,86,31,91,77,60,61,0,0,3.74,1016,17,0.78,57,0,12.3,2,140,3,1,18
